,FR_TIME,TIME_FRACTIONAL_MS,EXP_SEQ_NUM,TX_MSG_NUM,STEP_NUM,MODULE,BW,SF,CR,CRC_EN,LDRO,SYNC,IQ_INVERT,FREQUENCY,TX_POWER,DISABLE_AMPL,MSG_LEN,ACCOMP_INFO,DEV_ID,MODEM_ID,IF_CHAN,COUNT_MS,RSSI_CHANNEL,RSSI_SIGNAL,SNR,SNR_MAX,SNR_MIN
0,2000-01-01 01:50:54,0,2,1,3094,1,7,10,1,1,0,18,0x00,1981438000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,2055201,110.00,107.00,-7.25,0.00,0.00
1,2000-01-01 02:23:28,0,2,1,4069,1,7,10,1,1,0,18,0x00,1981438000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,1864295,112.00,108.00,-6.75,0.00,0.00
2,2000-01-01 02:44:46,0,2,1,4706,1,7,10,1,1,0,18,0x00,1981438000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,4216402,110.00,108.00,-6.75,0.00,0.00
3,2000-01-01 03:24:44,0,2,1,5902,1,7,10,1,1,0,18,0x00,1981438000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,1382151,111.00,107.00,-7.00,0.00,0.00
4,2000-01-01 03:38:12,0,2,1,6305,1,7,10,1,1,0,18,0x00,1981438000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,3130460,111.00,108.00,-6.75,0.00,0.00
5,2000-01-01 05:39:04,0,2,1,9919,1,7,10,1,1,0,18,0x00,1981438000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,3941204,111.00,108.00,-6.25,0.00,0.00
6,2000-01-01 03:49:59,0,2,2,6657,1,7,10,1,1,0,18,0x00,1980063000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,4103318,110.00,108.00,-5.50,0.00,0.00
7,2000-01-01 04:23:01,0,2,2,7645,1,7,10,1,1,0,18,0x00,1980063000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,3804547,112.00,108.00,-6.25,0.00,0.00
8,2000-01-01 05:36:30,0,2,2,9842,1,7,10,1,1,0,18,0x00,1980063000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,3650433,110.00,107.00,-7.00,0.00,0.00
9,2000-01-01 07:02:06,0,2,2,12403,1,7,10,1,1,0,18,0x00,1980063000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,1006151,112.00,108.00,-6.50,0.00,0.00
10,2000-01-01 08:13:23,0,2,2,14535,1,7,10,1,1,0,18,0x00,1980063000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,1929809,110.00,107.00,-7.00,0.00,0.00
11,2000-01-01 09:02:02,0,2,2,15991,1,7,10,1,1,0,18,0x00,1980063000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,3241398,112.00,107.00,-6.75,0.00,0.00
12,2000-01-01 10:20:14,0,2,2,18331,1,7,10,1,1,0,18,0x00,1980063000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,3374434,110.00,108.00,-6.50,0.00,0.00
13,2000-01-01 11:11:30,0,2,2,19865,1,7,10,1,1,0,18,0x00,1980063000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,4171692,111.00,107.00,-6.75,0.00,0.00
14,2000-01-01 11:14:59,0,2,2,19969,1,7,10,1,1,0,18,0x00,1980063000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,219667,110.00,108.00,-6.50,0.00,0.00
15,2000-01-01 11:21:30,0,2,2,20164,1,7,10,1,1,0,18,0x00,1980063000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,1550585,112.00,108.00,-6.25,0.00,0.00
16,2000-01-01 04:28:41,0,2,2,7814,1,7,10,1,1,0,18,0x00,1980063000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,4143695,110.00,108.00,-5.75,0.00,0.00
17,2000-01-01 06:12:08,0,2,2,10908,1,7,10,1,1,0,18,0x00,1980063000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,3508426,110.00,108.00,-6.00,0.00,0.00
18,2000-01-01 08:07:17,0,2,2,14353,1,7,10,1,1,0,18,0x00,1980063000,0,1,4,0xDEADBEAF12438850DEADBEAF5500F101,2,1,7,1027634,110.00,108.00,-6.25,0.00,0.00
